Time,Mass,O2,CO,NO2,NO,SO2,WaterTemp2,WaterTemp3,WaterTemp4,GapTemp,InnerWall,HandleTemp,FireTemp,OutsideSurface
0:43:37,0.711,11.38,-12.90,-1.02,-1.29,-1.00,23.88,22.69,52.06,0.00,26.00,25.50,28.25,25.50,
0:43:38,0.711,11.22,-12.05,3.28,-0.76,3.30,23.88,22.69,52.06,0.00,25.75,25.50,28.25,25.50,
0:43:39,0.711,11.31,-12.05,-1.01,-0.64,-1.00,23.88,22.69,52.13,0.00,25.75,25.50,28.25,25.50,
0:43:40,0.711,9.70,-11.80,-0.95,-1.40,-0.91,23.88,22.69,52.13,0.00,25.75,25.50,28.00,25.50,
0:43:41,0.711,11.41,-11.56,3.28,-1.45,3.26,23.88,22.69,52.13,0.00,25.75,25.50,28.00,25.50,
0:43:42,0.711,11.38,-8.14,-1.07,-1.20,-1.02,23.88,22.69,52.13,0.00,25.75,25.50,28.25,25.50,
0:43:43,0.712,11.50,-12.05,-0.98,-1.39,-1.01,23.94,22.69,52.13,0.00,25.75,25.50,28.25,25.50,
0:43:44,0.711,11.35,-14.00,-1.13,-1.39,-1.01,23.88,22.69,52.19,0.00,26.00,25.50,28.25,25.50,
0:43:45,0.711,11.77,-12.05,-0.70,-1.14,-0.76,23.94,22.69,52.25,0.00,26.00,25.50,28.00,25.50,
0:43:46,0.711,11.53,-11.80,-1.30,-1.38,-1.30,23.94,22.69,52.25,0.00,26.00,25.50,28.25,25.50,
0:43:47,0.711,11.96,-13.03,-1.05,-1.38,-1.01,23.94,22.69,52.25,0.00,26.00,25.50,28.25,25.50,
0:43:48,0.711,11.77,-12.17,-1.00,-1.28,-1.08,23.94,22.69,52.25,0.00,26.00,25.50,28.00,25.50,
0:43:49,0.711,11.56,-11.80,-1.00,-1.39,-1.02,23.94,22.69,52.31,0.00,26.00,25.50,28.25,25.75,
0:43:50,0.711,11.74,-8.99,-1.20,-1.38,-1.18,23.94,22.69,52.31,0.00,26.00,25.50,28.00,25.50,
0:43:51,0.711,11.74,-9.85,-1.31,-1.31,-1.29,23.94,22.69,52.31,0.00,26.00,25.50,28.25,25.50,
0:43:52,0.711,11.96,-13.88,-1.00,-1.40,-1.02,23.94,22.69,52.38,0.00,26.00,25.50,28.00,25.50,
0:43:53,0.711,10.18,-14.74,-1.03,-0.79,-1.01,23.94,22.69,52.38,0.00,26.00,25.50,28.00,25.50,
0:43:54,0.711,9.51,-12.05,-1.02,-1.25,-1.01,24.00,22.69,52.38,0.00,26.00,25.50,28.00,25.75,
0:43:55,0.711,11.31,-11.80,2.24,-1.41,2.28,23.94,22.69,52.38,0.00,26.00,25.50,28.25,25.50,
0:43:56,0.712,11.50,-12.05,-1.05,-1.00,-1.02,24.00,22.69,52.38,0.00,26.00,25.50,28.25,25.50,
0:43:57,0.711,11.90,-11.93,-1.02,-1.39,-1.01,23.94,22.69,52.38,0.00,26.00,25.50,28.00,25.50,
0:43:58,0.711,11.53,29.62,-1.02,-1.38,-1.02,23.94,22.69,52.44,0.00,26.00,25.50,28.25,25.75,
0:43:59,0.711,11.86,-8.99,0.80,-1.33,0.79,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.50,
0:44:00,0.711,12.02,-11.44,-1.40,-1.39,-1.31,23.94,22.69,52.44,0.00,26.00,25.50,28.00,25.75,
0:44:01,0.711,11.62,-14.13,-1.22,-1.38,-1.24,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.75,
0:44:02,0.711,11.38,-13.64,3.26,-1.39,3.28,24.00,22.69,52.44,0.00,26.00,25.50,28.00,25.75,
0:44:03,0.712,11.47,-11.93,-1.03,-1.38,-1.01,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.50,
0:44:04,0.711,11.53,29.37,-0.85,-1.39,-0.81,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.50,
0:44:05,0.711,11.62,-12.17,-1.29,-1.52,-1.35,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.75,
0:44:06,0.711,11.31,-12.29,3.23,-1.30,3.27,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.75,
0:44:07,0.710,11.90,-14.00,-1.07,-1.39,-1.03,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.50,
0:44:08,0.711,11.80,-8.50,-1.00,-1.35,-1.03,24.00,22.69,52.44,0.00,26.00,25.50,28.25,25.75,
0:44:09,0.711,11.74,-9.73,-0.79,-1.28,-0.90,24.00,22.69,52.50,0.00,26.00,25.50,28.25,25.50,
0:44:10,0.711,11.31,-13.88,-0.87,-0.80,-0.90,24.00,22.69,52.50,0.00,26.00,25.50,28.25,25.50,
0:44:11,0.710,11.59,-13.64,-1.02,-0.92,-1.03,24.00,22.69,52.56,0.00,26.00,25.50,28.25,25.50,
0:44:12,0.710,11.83,-12.17,-1.02,-1.36,-1.01,24.00,22.69,52.56,0.00,26.00,25.50,28.25,25.75,
0:44:13,0.710,11.68,-11.80,3.32,-1.45,3.23,24.00,22.69,52.56,0.00,26.00,25.50,28.25,25.50,
0:44:14,0.711,11.53,-11.80,-1.12,-1.16,-1.13,24.00,22.69,52.63,0.00,26.00,25.50,28.25,25.50,
0:44:15,0.711,11.80,-12.05,-1.31,-1.36,-1.41,24.06,22.69,52.63,0.00,26.00,25.50,28.25,25.75,
0:44:16,0.711,11.38,-12.29,3.26,-1.39,3.28,24.06,22.69,52.69,0.00,26.00,25.50,28.00,25.50,
0:44:17,0.711,11.31,-8.26,-1.02,-1.27,-1.00,24.06,22.69,52.69,0.00,26.00,25.50,28.00,25.50,
0:44:18,0.711,11.86,-12.54,-1.03,-1.39,-1.02,24.06,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:19,0.711,11.96,29.13,-1.07,-1.29,-1.13,24.06,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:20,0.711,10.80,-12.17,-1.30,-1.25,-1.29,24.00,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:21,0.711,8.47,-12.17,-1.02,-1.36,-1.01,24.00,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:22,0.714,11.86,-11.80,-1.05,-1.39,-1.01,24.00,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:23,0.712,11.99,-11.93,-1.01,-1.31,-1.02,24.06,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:24,0.711,11.47,-12.05,-1.01,-0.79,-1.07,24.00,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:25,0.710,11.68,-11.68,-1.25,-1.31,-1.22,24.00,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:26,0.710,11.86,-8.63,-1.05,-1.23,-1.01,24.00,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:27,0.710,11.47,-11.44,-1.01,-1.50,-1.03,24.00,22.69,52.69,0.00,26.00,25.50,28.00,25.75,
0:44:28,0.711,11.65,-15.35,-1.03,-1.19,-1.00,24.00,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:29,0.710,11.13,-12.17,-1.30,-1.38,-1.29,24.06,22.69,52.69,0.00,26.00,25.50,28.25,25.75,
0:44:30,0.710,12.23,-12.17,-1.24,-1.36,-1.22,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:31,0.711,11.62,-12.05,-1.03,-1.20,-1.02,24.06,22.69,52.75,0.00,26.00,25.50,28.00,25.75,
0:44:32,0.711,11.65,-12.05,3.23,-1.39,3.29,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:33,0.711,11.77,-11.93,-1.00,-1.30,-1.03,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:34,0.711,11.93,-9.36,-1.28,-1.25,-1.30,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:35,0.710,11.77,-8.38,3.28,-1.42,3.27,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:36,0.710,12.05,-14.13,-1.01,-1.25,-1.00,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:37,0.710,11.56,-13.88,-1.08,-1.40,-1.02,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:44:38,0.710,11.68,-11.93,-0.98,-1.58,-1.06,24.06,22.69,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:39,0.711,11.62,-12.17,-0.69,-1.36,-0.69,24.00,22.69,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:40,0.711,11.86,-12.05,-1.02,-1.38,-1.01,24.06,22.69,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:41,0.710,11.93,-11.93,-1.00,-1.36,-1.00,24.06,22.69,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:42,0.711,11.25,-11.80,3.32,-1.31,3.27,24.06,22.69,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:43,0.711,11.80,-8.99,-0.98,-1.27,-1.08,24.06,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:44,0.711,11.90,-10.46,-1.29,-1.36,-1.36,24.06,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:45,0.710,11.56,-14.74,3.22,-1.28,3.28,24.06,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:46,0.710,11.44,-13.76,-0.98,-1.14,-1.05,24.06,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:47,0.710,11.83,-12.17,-1.03,-1.36,-1.01,24.06,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:48,0.711,11.71,-11.80,0.43,-1.39,0.52,24.06,22.63,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:49,0.710,12.05,-11.80,-1.06,-1.44,-1.11,24.06,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:50,0.710,11.47,-12.05,-1.02,-1.20,-1.05,24.06,22.69,52.94,0.00,26.00,25.50,28.25,25.75,
0:44:51,0.710,12.02,-9.85,3.28,-1.38,3.32,24.00,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:52,0.710,11.59,-8.50,-1.12,-1.40,-1.02,24.00,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:53,0.710,12.02,-12.54,-0.79,-1.23,-1.03,24.00,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:54,0.710,11.47,-14.00,-1.29,-1.35,-1.35,24.00,22.69,52.88,0.00,26.00,25.50,28.25,25.75,
0:44:55,0.711,11.56,-12.05,-1.00,-1.38,-1.07,24.00,22.63,52.81,0.00,25.75,25.50,28.25,25.75,
0:44:56,0.710,11.47,-12.66,-1.06,-1.31,-1.02,24.06,22.69,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:57,0.710,11.38,-11.93,-1.01,-1.23,-1.02,24.00,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:44:58,0.710,10.15,-12.05,-0.29,-1.36,-0.54,24.00,22.63,52.81,0.00,25.75,25.50,28.25,25.75,
0:44:59,0.710,11.90,-11.80,-1.29,-1.31,-1.33,24.06,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:45:00,0.710,11.53,-8.99,-1.01,-1.27,-1.02,24.06,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:45:01,0.710,11.68,-8.99,-1.02,-1.45,-1.07,24.06,22.63,52.81,0.00,25.75,25.50,28.25,25.75,
0:45:02,0.710,11.41,-13.88,0.71,-1.33,0.73,24.06,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:45:03,0.710,12.14,-14.00,-1.14,-1.27,-1.14,24.06,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:45:04,0.710,11.68,-12.29,-1.31,-0.92,-1.30,24.06,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:45:05,0.710,10.31,-11.80,3.29,-1.39,3.19,24.06,22.63,52.81,0.00,25.75,25.50,28.25,25.75,
0:45:06,0.710,11.93,-11.93,-1.01,-1.39,-1.08,24.06,22.63,52.75,0.00,26.00,25.50,28.25,25.75,
0:45:07,0.711,11.99,-11.93,-1.01,-1.36,-1.05,24.06,22.63,52.81,0.00,26.00,25.50,28.25,25.75,
0:45:08,0.710,11.56,-11.80,-1.09,-1.24,-1.13,24.06,22.63,52.75,0.00,26.00,25.50,28.25,25.75,
0:45:09,0.711,11.96,-8.63,3.35,-1.16,3.26,24.06,22.63,52.75,0.00,26.00,25.50,28.25,25.75,
0:45:10,0.710,10.89,-12.29,-1.01,-1.38,-1.05,24.06,22.69,52.75,0.00,26.00,25.50,28.25,25.75,
0:45:11,0.710,11.96,-15.22,-1.07,-1.28,-1.03,24.06,22.63,52.75,0.00,26.00,25.50,28.25,25.75,
0:45:12,0.710,11.59,-13.88,-1.02,-1.22,-1.00,24.06,22.63,52.75,0.00,26.00,25.50,28.25,26.00,
0:45:13,0.711,11.25,-11.80,-1.29,-1.44,-1.34,24.06,22.63,52.81,0.00,26.00,25.50,28.25,26.00,
0:45:14,0.711,11.31,-12.05,-1.22,-1.38,-1.25,24.06,22.63,52.75,0.00,26.00,25.50,28.25,26.00,
0:45:15,0.710,11.93,-12.29,-1.02,-1.29,-1.01,24.06,22.63,52.75,0.00,26.00,25.50,28.25,26.00,
0:45:16,0.710,11.44,-12.05,3.32,-1.27,3.27,24.06,22.63,52.75,0.00,26.00,25.50,28.25,26.00,
0:45:17,0.710,11.71,-12.17,-0.90,-1.38,-0.85,24.06,22.63,52.75,0.00,26.00,25.50,28.25,26.00,
0:45:18,0.710,11.44,17.03,-1.34,-1.31,-1.30,24.06,22.63,52.69,0.00,26.00,25.50,28.25,26.00,
0:45:19,0.710,11.28,-6.67,3.23,-1.24,3.27,24.06,22.63,52.69,0.00,26.00,25.50,28.25,26.00,
0:45:20,0.711,11.90,-12.41,-0.98,-0.79,-0.98,24.06,22.63,52.69,0.00,26.00,25.50,28.25,26.00,
0:45:21,0.710,11.71,-14.00,-1.01,-0.95,-1.02,24.06,22.63,52.69,0.00,26.00,25.50,28.25,26.00,
0:45:22,0.710,11.80,-12.29,-1.02,-1.44,-0.98,24.06,22.63,52.69,0.00,26.00,25.50,28.25,26.00,
0:45:23,0.710,11.13,-11.93,-0.76,-1.45,-0.73,24.06,22.63,52.63,0.00,26.00,25.50,28.25,26.00,
0:45:24,0.710,11.74,-12.05,-1.02,-1.35,-1.09,24.13,22.63,52.63,0.00,26.00,25.50,28.25,26.00,
0:45:25,0.711,9.27,-12.41,-1.05,-1.39,-1.01,24.06,22.63,52.63,0.00,26.00,25.50,28.25,26.00,
0:45:26,0.710,11.68,-11.31,3.28,-1.24,3.30,24.13,22.63,52.63,0.00,26.00,25.50,28.25,26.00,
0:45:27,0.711,11.68,-0.93,-0.98,-1.27,-1.01,24.06,22.63,52.63,0.00,26.00,25.50,28.25,26.00,
0:45:28,0.710,11.59,-4.47,-1.29,-1.38,-1.39,24.13,22.63,52.56,0.00,26.00,25.50,28.25,26.00,
0:45:29,0.710,11.71,-12.90,3.24,-1.27,3.28,24.13,22.63,52.56,0.00,26.00,25.50,28.25,26.00,
0:45:30,0.710,11.10,-14.00,-1.07,-1.38,-1.01,24.13,22.63,52.56,0.00,26.00,25.50,28.25,26.00,
0:45:31,0.710,11.47,-14.74,-1.18,-1.40,-1.02,24.13,22.63,52.56,0.00,26.00,25.50,28.00,26.00,
0:45:32,0.710,11.62,-11.93,0.69,-1.30,0.96,24.13,22.63,52.56,0.00,26.00,25.50,28.25,26.00,
0:45:33,0.710,11.90,-12.05,-1.08,-1.38,-1.09,24.13,22.63,52.50,0.00,26.00,25.50,28.00,26.00,
0:45:34,0.710,12.02,-12.05,-1.03,-1.36,-1.01,24.06,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:35,0.710,11.90,-11.68,-1.02,-1.28,-1.05,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:36,0.711,9.70,-9.12,-1.22,-1.34,-1.25,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:37,0.710,11.86,-9.12,-1.08,-0.57,-0.84,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:38,0.710,11.47,-14.13,-1.31,-1.46,-1.29,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:45:39,0.710,11.65,-13.88,-0.98,-1.29,-1.09,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:40,0.710,12.08,-12.05,-1.02,-1.17,-1.02,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:41,0.710,11.71,-12.54,-1.03,-1.12,-1.01,24.13,22.63,52.38,0.00,26.00,25.50,28.25,26.00,
0:45:42,0.710,11.65,-11.93,-0.36,-1.39,-0.41,24.06,22.63,52.38,0.00,26.00,25.50,28.25,26.00,
0:45:43,0.710,11.59,-11.80,-1.30,-1.46,-1.31,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:45:44,0.710,12.20,-11.80,-1.27,-1.30,-1.05,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:45,0.710,12.11,-8.14,-1.01,-1.22,-1.05,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:45:46,0.710,11.59,-12.90,-0.98,-1.46,-1.01,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:45:47,0.710,11.38,-13.88,-1.24,-1.28,-1.27,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:45:48,0.710,11.65,-12.05,-1.29,-1.25,-1.40,24.13,22.63,52.44,0.00,26.00,25.50,28.25,26.00,
0:45:49,0.710,11.68,-12.05,3.28,-1.36,3.02,24.13,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:50,0.710,10.67,-11.93,-1.08,-1.38,-1.03,24.13,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:51,0.711,11.96,-11.56,-0.98,-1.29,-1.02,24.06,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:52,0.710,9.70,-11.93,2.46,-0.84,2.45,24.13,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:53,0.711,10.80,-9.97,-1.16,-1.13,-1.19,24.06,22.63,52.50,0.00,26.25,25.50,28.25,26.00,
0:45:54,0.710,11.50,-9.24,-1.00,-1.38,-1.03,24.06,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:55,0.710,11.28,-13.76,-1.02,-1.17,-1.01,24.06,22.63,52.50,0.00,26.00,25.50,28.25,26.25,
0:45:56,0.710,11.44,-14.37,0.75,-1.08,0.75,24.06,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:45:57,0.710,11.74,-11.80,-1.17,-1.38,-1.14,24.06,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:45:58,0.710,12.14,-11.93,-1.03,-1.23,-1.01,24.06,22.63,52.50,0.00,26.25,25.75,28.25,26.25,
0:45:59,0.710,11.71,-12.90,3.26,-1.17,3.29,24.06,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:46:00,0.711,11.65,-11.93,-1.11,-1.40,-1.02,24.06,22.63,52.50,0.00,26.00,25.50,28.25,26.00,
0:46:01,0.710,10.70,-11.93,-0.81,-1.38,-0.84,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:02,0.710,11.74,-8.99,3.19,-1.28,3.23,24.06,22.63,52.50,0.00,26.00,25.75,28.25,26.25,
0:46:03,0.710,11.71,-11.31,-1.16,-1.24,-1.12,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:46:04,0.710,11.47,-14.00,-1.01,-1.42,-1.02,24.06,22.63,52.44,0.00,26.00,25.50,28.25,26.25,
0:46:05,0.710,11.80,-13.76,-1.01,-1.28,-1.02,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:06,0.709,11.31,-11.93,0.05,-1.36,-0.06,24.06,22.63,52.44,0.00,26.25,25.75,28.25,26.25,
0:46:07,0.710,11.22,-11.93,-1.28,-1.34,-1.36,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:08,0.710,11.68,-11.93,-1.19,-0.50,-1.28,24.06,22.63,52.38,0.00,26.25,25.50,28.25,26.25,
0:46:09,0.710,11.93,-11.93,3.18,-1.25,3.28,24.06,22.63,52.38,0.00,26.25,25.50,28.25,26.25,
0:46:10,0.710,11.93,-11.56,-1.03,-1.27,-1.02,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:11,0.710,12.11,-8.02,-0.83,-1.24,-0.73,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:12,0.710,11.25,-13.64,3.26,-1.38,3.27,24.06,22.63,52.44,0.00,26.25,25.75,28.25,26.25,
0:46:13,0.710,11.53,-14.13,-1.00,-1.38,-1.07,24.06,22.63,52.44,0.00,26.25,25.75,28.25,26.25,
0:46:14,0.710,11.22,-12.17,-1.02,-1.23,-1.00,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:15,0.710,10.98,-11.93,-0.98,-1.17,-1.02,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:16,0.710,11.65,29.50,-0.58,-1.28,-0.53,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:17,0.710,11.44,-12.05,-1.29,-1.19,-1.28,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:18,0.710,11.53,30.23,-1.06,-1.39,-1.02,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:19,0.710,12.05,-11.80,-1.01,-1.38,-0.98,24.06,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:20,0.710,11.99,-9.36,-1.01,-1.24,-1.00,24.06,22.63,52.38,0.00,26.25,25.50,28.25,26.25,
0:46:21,0.710,12.23,-8.87,-1.11,-1.39,-1.08,24.06,22.63,52.38,0.00,26.25,25.50,28.25,26.25,
0:46:22,0.710,9.05,23.14,3.17,-1.41,3.24,24.06,22.63,52.38,0.00,26.25,25.50,28.25,26.25,
0:46:23,0.710,11.35,28.40,-1.02,-1.30,-1.01,24.06,22.63,52.38,0.00,26.25,25.50,28.25,26.25,
0:46:24,0.710,11.35,-12.05,-1.25,-1.42,-1.01,24.13,22.63,52.38,0.00,26.25,25.75,28.25,26.25,
0:46:25,0.710,11.01,29.37,-1.01,-1.31,-1.13,24.06,22.63,52.38,0.00,26.25,25.75,28.25,26.50,
0:46:26,0.710,11.28,-12.05,-0.36,-1.27,-0.37,24.06,22.63,52.38,0.00,26.25,25.75,28.25,26.25,
0:46:27,0.710,9.82,-12.05,-1.20,-0.76,-1.19,24.13,22.63,52.44,0.00,26.25,25.50,28.25,26.50,
0:46:28,0.710,11.62,-11.80,-1.05,-1.08,-1.02,24.13,22.63,52.44,0.00,26.25,25.75,28.25,26.25,
0:46:29,0.710,11.68,-11.93,3.19,-1.39,3.29,24.13,22.63,52.44,0.00,26.25,25.50,28.25,26.50,
0:46:30,0.710,11.22,-12.05,-1.01,-1.36,-1.01,24.13,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:31,0.709,8.90,-10.46,-1.36,-1.17,-1.42,24.13,22.63,52.44,0.00,26.25,25.50,28.25,26.25,
0:46:32,0.710,10.86,-12.17,3.28,-1.08,3.24,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:46:33,0.710,12.08,-13.76,-1.05,-1.38,-1.01,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:46:34,0.710,11.62,-11.80,-1.09,-1.25,-1.02,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:46:35,0.710,11.77,-12.05,-0.98,-1.16,-1.11,24.13,22.63,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:36,0.709,11.71,-11.68,-0.80,-1.46,-0.81,24.13,22.63,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:37,0.710,12.29,-11.93,-1.30,-1.38,-1.30,24.13,22.63,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:38,0.710,11.50,-12.90,-1.03,-1.35,-1.01,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.50,
0:46:39,0.710,12.02,-9.48,3.32,-1.44,3.23,24.13,22.63,52.50,0.00,26.50,25.50,28.25,26.50,
0:46:40,0.710,11.62,-8.63,-1.02,-1.39,-0.98,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.25,
0:46:41,0.710,11.71,-12.41,-1.27,-1.38,-1.28,24.13,22.63,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:42,0.710,11.31,-14.13,3.28,-1.25,3.27,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.50,
0:46:43,0.710,12.11,-12.17,-1.01,-1.38,-1.00,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.50,
0:46:44,0.710,12.11,-11.93,-1.01,-0.70,-1.02,24.13,22.63,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:45,0.710,12.08,-12.66,1.20,-1.29,1.25,24.13,22.63,52.56,0.00,26.25,25.50,28.25,26.50,
0:46:46,0.709,11.83,-11.93,-1.22,-0.83,-1.22,24.13,22.56,52.56,0.00,26.25,25.50,28.25,26.50,
0:46:47,0.709,11.68,-12.05,-1.02,-1.11,-1.01,24.13,22.63,52.50,0.00,26.50,25.50,28.25,26.25,
0:46:48,0.710,11.62,-8.99,-1.03,-1.03,-1.02,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.50,
0:46:49,0.710,12.05,-12.05,-0.07,-1.36,0.43,24.13,22.56,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:50,0.710,11.68,-14.37,-0.90,-1.36,-0.87,24.13,22.56,52.50,0.00,26.25,25.50,28.25,26.50,
0:46:51,0.710,10.73,-13.03,-1.29,-1.19,-1.29,24.13,22.63,52.50,0.00,26.25,25.50,28.25,26.50,
0:46:52,0.710,11.83,-13.27,-1.03,-1.14,-1.02,24.13,22.63,52.50,0.00,26.25,25.75,28.25,26.50,
0:46:53,0.710,11.16,-11.93,-1.07,-1.41,-1.01,24.13,22.63,52.44,0.00,26.25,25.75,28.25,26.50,
0:46:54,0.709,11.68,-11.80,-1.01,-1.34,-1.05,24.13,22.63,52.44,0.00,26.25,25.50,28.25,26.50,
0:46:55,0.710,11.44,-11.93,-0.85,-1.23,-0.87,24.13,22.56,52.44,0.00,26.25,25.50,28.25,26.50,
0:46:56,0.710,11.35,-11.80,3.21,-1.38,3.23,24.13,22.63,52.44,0.00,26.50,25.50,28.25,26.50,
0:46:57,0.709,11.86,-7.04,-1.01,-1.29,-1.01,24.13,22.56,52.44,0.00,26.50,25.50,28.25,26.50,
0:46:58,0.710,8.90,-12.41,-1.02,-1.24,-1.02,24.13,22.56,52.38,0.00,26.25,25.75,28.25,26.50,
0:46:59,0.709,11.28,-14.49,3.01,-1.40,1.89,24.13,22.56,52.38,0.00,26.50,25.75,28.25,26.50,
0:47:00,0.710,11.56,-11.80,-1.27,-1.38,-1.30,24.13,22.56,52.38,0.00,26.25,25.75,28.25,26.50,
0:47:01,0.709,11.56,-11.31,-1.29,-1.28,-1.30,24.13,22.63,52.31,0.00,26.50,25.75,28.25,26.50,
0:47:02,0.709,11.47,-12.05,3.29,-1.45,3.19,24.13,22.63,52.31,0.00,26.50,25.75,28.50,26.50,
0:47:03,0.710,11.31,-11.80,-1.14,-0.83,-1.02,24.13,22.63,52.31,0.00,26.25,25.50,28.50,26.50,
0:47:04,0.710,11.53,-11.93,-1.01,-0.57,-1.00,24.13,22.63,52.31,0.00,26.50,25.50,28.50,26.50,
0:47:05,0.709,11.68,-8.99,2.39,-1.36,2.44,24.13,22.63,52.31,0.00,26.50,25.50,28.50,26.50,
